solver_type,solution_found,time_elapsed,max_memory_mb,avg_memory_mb,states_processed,moves,seed
gready-single-core,1,0.345403867,166.83203125,166.83203125,548,95,bcf6a419fe9412e1
gready-single-core,1,0.142342767,167.4765625,167.4765625,105,80,1127be9783e41649
gready-single-core,1,0.233667377,167.30859375,167.30859375,194,101,0e225b16a0667e3b
gready-single-core,1,0.092201276,167.484375,167.484375,112,94,6d32b4ab6d4f3ec8
gready-single-core,1,28.791013732,662.9453125,389.57421875,44656,93,09b4c65f8749d570
gready-single-core,1,2.918446423,196.74609375,180.15234375,3112,121,95211f5eb7a3fafe
gready-single-core,1,0.236218943,267.8984375,267.8984375,330,103,5fab4ce7c67c9de1
gready-single-core,1,0.167795387,171.52734375,171.52734375,224,103,ad50a9abf8ee0912
gready-single-core,1,13.89531555,518.89453125,352.8760279605263,16265,99,198df505f09ecf76
gready-single-core,1,0.413162262,243.3671875,243.3671875,384,109,88fd2901256074e9
gready-single-core,1,0.080255008,243.3125,243.3125,96,79,a738817bbf93a84f
gready-single-core,1,2.850134841,294.8125,279.40625,6443,112,11e25c9c55f3896d
gready-single-core,1,0.102065886,241.89453125,241.89453125,113,87,f2f6d95f0b5d5df3
gready-single-core,1,0.186669856,243.734375,243.734375,203,106,cefdfc4774c33610
gready-single-core,1,1.221463226,248.703125,247.078125,2182,105,06954ef26f0f6597
gready-single-core,0,171.740524581,976.0625,552.9338235294117,300000,0,2ad7be7fc775fbaa
gready-single-core,1,0.114475484,152.703125,152.703125,158,92,6a7a0f576cc8aae4
gready-single-core,1,0.683186219,152.703125,152.703125,1300,131,308a55dd65028892
gready-single-core,1,7.664564405,438.015625,316.13359375,8302,147,1767d97f0abcffc3
gready-single-core,1,0.946273583,156.69921875,154.82421875,1910,93,60a4e52741702e19
gready-single-core,1,0.728532259,268.4765625,268.4765625,905,109,2bdfc61f88cc2382
gready-single-core,1,0.991668663,158.125,155.8125,1252,107,147b23303d581cd5
gready-single-core,1,52.124745722,761.9765625,338.273828125,95959,117,bc9c4db2c296460e
gready-single-core,0,203.565545684,1768.3359375,1004.8844449626865,300000,0,380e795283e5152e
gready-single-core,1,0.386797669,236.6953125,236.6953125,253,122,1d65a37846ed99e0
gready-single-core,0,231.616335784,2173.125,1220.5229257641922,300000,0,d96a3e873e77ca0e
gready-single-core,1,0.117376493,244.59375,244.59375,113,88,ac612fb821f4ad6e
gready-single-core,1,0.1273742,245.46875,245.46875,119,91,0522fb7095bada57
gready-single-core,0,197.553168667,1315.78125,771.6766581632653,300000,0,0ce9d242d5f9ee6c
gready-single-core,1,16.694840566,454.73046875,312.56171875,33526,97,11c8329c3d2670c2
gready-single-core,0,298.280792843,2471.77734375,1368.1790386652542,300000,0,defe0a9479c8d019
gready-single-core,1,0.250459289,200.44140625,200.44140625,292,86,38fb18350d7fd587
gready-single-core,1,3.039055807,269.5234375,256.6796875,2835,105,d883f4fa8fe7ac7b
gready-single-core,0,239.964615161,1935.05078125,1054.8049829306722,300000,0,c4d8e17076474661
gready-single-core,1,2.56669452,301.05078125,279.42578125,3700,120,a1f8353b8c4fd862
gready-single-core,1,0.091327589,268.36328125,268.36328125,84,81,2c75a037298eac11
gready-single-core,0,265.789377912,1819.484375,1019.220591730038,300000,0,b2cf1ea274e3d2bc
gready-single-core,1,56.210684928,1021.35546875,449.4487980769231,118071,124,16bf54bf1ecb9d4a
gready-single-core,1,3.751331741,294.2421875,277.4921875,6254,94,113386bc126d3003
gready-single-core,0,169.371811253,1349.515625,834.4672619047619,300000,0,32b522051749f986
gready-single-core,1,0.634778103,237.1953125,237.1953125,671,100,e6b28dddb41ed2cf
gready-single-core,1,0.71999021,237.62109375,237.62109375,995,91,ad3be16d451b7198
gready-single-core,1,0.105061376,237.83984375,237.83984375,105,94,5470d76610ebb9e9
gready-single-core,1,101.014190315,2163.9609375,750.4882172131148,154616,126,be2632eb06b3ade1
gready-single-core,1,218.54026582,4148.28515625,1428.6469507929105,194097,133,706c2f77f662dcca
gready-single-core,1,0.816311618,146.89453125,146.89453125,1510,101,15db1cd4b2d704ef
gready-single-core,1,0.725789958,146.1875,146.1875,1659,103,3d8daac8efb7c1fd
gready-single-core,1,0.078031657,147.1015625,147.1015625,85,80,64af41ac8cd9f1d0
gready-single-core,1,0.469431687,146.55859375,146.55859375,702,113,43aeb22abdb9b54d
gready-single-core,1,2.937451364,173.94921875,160.07421875,2635,105,cd4c00268e3961fc
gready-single-core,0,216.892431458,1846.38671875,1040.9942768895348,300000,0,962493a83b3aec69
gready-single-core,0,239.534019098,2159.5703125,1185.021789293249,300000,0,9faf2891857a3120
gready-single-core,1,0.530433171,171.1953125,171.1953125,784,113,161ea54056d873aa
gready-single-core,1,3.230017115,292.1484375,276.8359375,3847,95,b0d2f746791bc454
gready-single-core,0,114.954972506,1087.546875,615.5041118421053,300000,0,46b2303a00be4de0
gready-single-core,1,0.571167183,153.15234375,153.15234375,917,83,d31180cbe1414e87
gready-single-core,1,0.139949718,154.19140625,154.19140625,166,99,c0609d980a30a265
gready-single-core,0,228.190649567,1758.0703125,1000.0094717920354,300000,0,53c41da4a3dbfe7b
gready-single-core,1,0.103614173,237.1953125,237.1953125,124,82,d2ea1f542c30ee37
gready-single-core,1,1.904789124,169.1328125,160.21614583333334,3846,119,0bc5c8665ef25311
gready-single-core,0,304.20164653,2323.0546875,1291.9451041666666,300000,0,f84b375ce170b940
gready-single-core,1,206.301872322,4941.0859375,1927.337002840909,149715,116,5a2ea8c8f83d3e2d
gready-single-core,1,1.059978168,249.73046875,247.16796875,1412,107,791bf00f21f638e3
gready-single-core,1,0.097016617,244.87890625,244.87890625,91,78,b2f2c7c10fe26512
gready-single-core,1,3.752914281,297.9765625,267.9765625,3744,112,bead9a85aacb4f0e
gready-single-core,1,0.183642589,244.86328125,244.86328125,152,100,b41eddfe96116c1e
gready-single-core,1,34.584137691,1015.0625,480.28737571022725,32247,106,d02da6527b2fe7ed
gready-single-core,1,0.165032751,216.84375,216.84375,169,90,891c86bd5008ae7f
gready-single-core,1,0.152063287,215.9296875,215.9296875,114,87,6cd05a775ed68dbe
gready-single-core,1,1.817731982,228.9296875,220.97135416666666,3274,111,ef1d6ba7ad4be92d
gready-single-core,1,2.420771654,256.55859375,235.65234375,2964,120,a8cb61475457acdb
gready-single-core,1,0.288998895,226.02734375,226.02734375,311,114,6f64189639eccdfc
gready-single-core,1,0.317888604,225.80078125,225.80078125,419,104,f2d52eb87c69c01a
gready-single-core,1,0.135002744,226.26953125,226.26953125,116,90,129a4ffe4cc2fb78
gready-single-core,1,0.852878047,233.40625,229.53125,2315,97,100070b596d0f70a
gready-single-core,0,260.68070457,2111.83203125,1104.388937864786,300000,0,fb78ef2ad6e60dee
gready-single-core,1,99.803046614,1934.38671875,571.1008831521739,205121,94,8c7d8b070a9ec360
gready-single-core,1,0.238979884,172.09375,172.09375,206,93,dbca20147e20ad07
gready-single-core,1,0.12784181,171.5078125,171.5078125,141,86,eaa53b07e20f46ee
gready-single-core,1,0.491009942,170.55859375,170.55859375,621,90,266b508534be5a35
gready-single-core,1,13.901554198,338.3125,235.55629595588235,22193,132,043d0fd9ad4ba7f6
gready-single-core,1,0.218190095,180.31640625,180.31640625,106,89,cb536c838c373614
gready-single-core,1,4.124500486,196.0,188.05,7503,104,37655608fe07fbe5
gready-single-core,1,119.019871629,2087.78125,733.7763809419014,139573,101,e25eecfe497d5431
gready-single-core,1,2.179685914,184.84765625,178.43098958333334,2594,105,d58d6b545071e170
gready-single-core,0,231.1023973,1707.1953125,987.230792849345,300000,0,80df864b7c98db0e
gready-single-core,0,273.531009701,1791.98046875,1052.33009974631,300000,0,b07fea2f0cf1b3a9
gready-single-core,1,0.138670341,264.0234375,264.0234375,159,97,bc38000a8c48c602
gready-single-core,1,0.796684763,264.3046875,264.3046875,1653,82,577fae9c9ef578fc
gready-single-core,1,20.325495975,520.2421875,334.17015625,24095,191,fc1e6a6c821ba326
gready-single-core,1,0.152814111,247.64453125,247.64453125,180,85,bc0f527a93ef6ec9
gready-single-core,1,23.417968048,719.9375,397.55738146551727,20006,110,bbabb0c8749c62ef
gready-single-core,1,0.184070449,271.578125,271.578125,88,79,bea96b6d45b89414
gready-single-core,0,215.881256198,1236.953125,726.595648364486,300000,0,8ce774bfcb654640
gready-single-core,0,234.168640583,1676.125,861.4105603448276,300000,0,e2de1848a7540b95
gready-single-core,1,0.152034295,179.96875,179.96875,158,105,fc05494ccc9dedb7
gready-single-core,0,331.75090804,3087.4296875,1666.3377000762196,300000,0,adf3fa2ea44d9815
gready-single-core,1,0.255443993,244.4765625,244.4765625,560,87,92eedaaf881c68ad
gready-single-core,1,78.836929442,1362.8515625,580.3457455842391,99783,117,1c75a1a08000f07b
gready-single-core,0,146.354405518,991.203125,565.0229525862069,300000,0,455fc7edb4c292f8
gready-single-core,0,372.401619558,2711.7890625,1550.654577405149,300000,0,ca24e099c3ffa0dc
gready-single-core,1,0.113388921,225.65625,225.65625,166,89,1edb87619368f12a
gready-single-core,1,4.498950681,283.53125,247.69791666666666,4642,95,c229f82c51db4aeb
gready-single-core,0,303.769663076,2191.89453125,1190.489630917774,300000,0,50dea4025ae6533b
gready-single-core,1,141.833148818,2483.0078125,948.0969397189349,152931,460,ff40c91c549bf499
gready-single-core,1,62.215040767,1328.12109375,583.4552604166666,56990,140,bcdf4b400f0832bf
gready-single-core,1,0.124169312,235.3828125,235.3828125,92,83,d4f5a23246479a64
gready-single-core,1,0.189567595,235.09375,235.09375,240,112,68438c7296067333
gready-single-core,1,0.16531011,235.98828125,235.98828125,192,109,c8ae6460e143fc00
gready-single-core,1,0.094159545,235.58203125,235.58203125,130,94,225cd4f63e4e3855
gready-single-core,1,0.422706397,235.96875,235.96875,456,94,9b5789721a567bf2
gready-single-core,1,0.225789789,235.9296875,235.9296875,194,110,1ce0cf61f94f296a
gready-single-core,1,0.094571523,234.52734375,234.52734375,124,85,86d163b0b023294e
gready-single-core,1,65.766619559,1091.4296875,491.0142372532895,83945,108,9e478d98815f786e
gready-single-core,1,0.264703136,274.25,274.25,170,92,ab31d43d22ebb9f6
gready-single-core,1,3.22973793,285.21875,254.69375,2375,87,4fa0a02f4905180f
gready-single-core,1,0.293700106,236.37109375,236.37109375,262,109,de053366ebface79
gready-single-core,1,2.461342566,291.1484375,281.0651041666667,3615,99,c162a76e04b30a5f
gready-single-core,1,1.932989613,284.3671875,278.8671875,3202,116,846e4aa61a6561a2
gready-single-core,1,0.2002661,274.13671875,274.13671875,189,87,891b51aaec3a1065
gready-single-core,1,0.214076371,273.90234375,273.90234375,142,101,83f68c9228bca774
gready-single-core,0,217.79866179,1551.11328125,893.1607349537037,300000,0,bdc1eece96461afb
gready-single-core,1,0.083862616,244.859375,244.859375,99,80,c76006e575e7c522
gready-single-core,0,236.888325242,1582.64453125,872.1333610372341,300000,0,6e2d2b5a82582ae1
gready-single-core,1,0.10936953,180.21875,180.21875,86,77,e6468b84c1724633
gready-single-core,1,0.786903091,181.11328125,181.11328125,1638,104,658e1b39c87b478b
gready-single-core,1,0.08015687,180.60546875,180.60546875,102,81,1d7b2ab74452b427
gready-single-core,1,0.158894478,180.21875,180.21875,115,84,23c87f895720b0f3
gready-single-core,1,14.522437708,452.9765625,305.3625919117647,33025,117,a532cacbcae6a5ed
gready-single-core,1,19.022209073,723.1640625,417.26421875,12598,133,9d926add629f757b
gready-single-core,1,0.980120814,277.4453125,275.8203125,2158,109,b4222abd53e7087b
gready-single-core,1,2.033425844,288.3671875,281.2838541666667,2236,97,42c887350d49bdb0
gready-single-core,1,0.112732773,273.80859375,273.80859375,83,72,49e7fb2c66735c76
gready-single-core,1,0.966634087,281.1953125,277.4453125,1270,102,53d036606d28fa07
gready-single-core,1,0.255109714,273.95703125,273.95703125,212,99,a8cee253438ce743
gready-single-core,1,9.659369667,302.8984375,273.5234375,13678,110,eb32df7f3bbe0bf4
gready-single-core,1,1.312344245,259.12109375,255.43359375,1081,133,a8ddc273091a4a82
gready-single-core,1,0.219107066,251.5703125,251.5703125,174,94,11d0da2e909e6d6a
gready-single-core,0,274.147825019,2068.84375,1171.375919117647,300000,0,43ba494d12e078d0
gready-single-core,1,5.125791606,268.484375,254.50520833333334,5998,105,44f09d29aa12d7c6
gready-single-core,1,0.52601197,246.98828125,246.98828125,481,98,47a02d0a6b1870d9
gready-single-core,1,0.370919801,247.25390625,247.25390625,281,96,e99a74d69287ba0d
gready-single-core,1,0.100475759,246.60546875,246.60546875,67,66,0ffe047bb946bf27
gready-single-core,1,0.440484106,245.234375,245.234375,489,103,4ba4b5dd4a2f4cd7
gready-single-core,1,0.453150855,247.17578125,247.17578125,597,110,4feaa34dbcab3edc
gready-single-core,1,0.746386176,247.41015625,247.41015625,1190,103,cdaaf58f63e83563
gready-single-core,1,33.336994083,660.50390625,357.51778371710526,53733,96,91a870bb8a630c3b
gready-single-core,1,0.287184661,289.98046875,289.98046875,182,84,6abe94cdf68a5337
gready-single-core,1,0.138204631,289.984375,289.984375,89,83,6915731b2150b5c3
gready-single-core,1,0.197210748,289.3046875,289.3046875,184,104,7ddfa171b03a0358
gready-single-core,0,236.675273931,1586.6640625,918.9677859042553,300000,0,416e0e2c17e18892
gready-single-core,1,0.095772576,172.7890625,172.7890625,127,86,4e551a48e9529f9d
gready-single-core,1,0.368327191,173.2890625,173.2890625,441,85,d95d5369850d1dff
gready-single-core,1,16.025973207,394.63671875,244.63877467105263,11327,124,3677c32bca97456d
gready-single-core,1,0.25671457,222.80859375,222.80859375,194,90,952fc5163e508601
gready-single-core,1,1.99656558,235.7109375,228.66927083333334,1884,102,6e46eb3a99f322a3
gready-single-core,1,0.163061959,220.5390625,220.5390625,123,89,bf2ec319c8a8b852
gready-single-core,0,295.440735168,2153.203125,1403.8537222696245,300000,0,e1bb9b70ea66b72b
gready-single-core,0,192.378292537,1354.3125,833.8969240837696,300000,0,b82695694ab2d3a8
gready-single-core,1,1.108770053,281.93359375,278.05859375,1002,98,06b0deff273c5af1
gready-single-core,1,0.164617837,274.8671875,274.8671875,153,93,9bfdf66131c4c016
gready-single-core,1,0.567721367,274.6953125,274.6953125,1252,92,d8d1d0228ab9da04
gready-single-core,1,0.155876779,275.35546875,275.35546875,133,92,ecdfb3ab8604ffb7
gready-single-core,1,3.024467535,301.3203125,287.6640625,2491,100,6cee7f52d1bf9822
gready-single-core,0,172.930113374,974.265625,611.609375,300000,0,59b5420ee7a30793
gready-single-core,1,0.187288762,246.609375,246.609375,156,99,0de92cc9f04e60e1
gready-single-core,1,0.130408435,246.72265625,246.72265625,152,84,8cdc7bbb58392532
gready-single-core,1,5.769518629,297.609375,233.626953125,5139,152,2772a023d52e8b86
gready-single-core,1,231.112506707,3696.11328125,993.8169663915095,264926,86,8dc7792f656f64d2
gready-single-core,0,294.846334792,1873.0859375,1062.5234375,300000,0,da19d1deb1892b77
gready-single-core,1,0.263986036,179.34375,179.34375,425,98,bd018161c51e6a83
gready-single-core,1,0.133129935,181.4140625,181.4140625,120,92,9028fee130fb3640
gready-single-core,1,0.320666733,180.94140625,180.94140625,399,104,b926b760780f4967
gready-single-core,1,23.307246613,412.9921875,251.99479166666666,49306,105,35ca892185b81e25
gready-single-core,1,0.091285696,217.25390625,217.25390625,117,87,a9dffb366bad8da6
gready-single-core,0,295.546439634,2231.62109375,1274.4402063779864,300000,0,b9b0456ba48a2d7b
gready-single-core,1,0.210881641,289.3046875,289.3046875,270,95,3da063e5f7eb3fe5
gready-single-core,1,0.086116191,289.59765625,289.59765625,120,88,a07148326f4bb5fe
gready-single-core,0,222.374766261,1402.95703125,802.2630267251131,300000,0,53ff94e6b269292f
gready-single-core,1,0.280227444,221.33203125,221.33203125,270,96,2fbacedff7bef005
gready-single-core,1,26.903069411,630.53125,345.661376953125,24009,123,0a91da9cfaef3b2d
gready-single-core,1,0.063430741,216.55859375,216.55859375,97,78,804ffdba036ce32e
gready-single-core,1,0.070082173,217.17578125,217.17578125,91,82,452fd7dccd92c432
gready-single-core,1,0.953485173,223.890625,220.265625,1353,124,ca593ec58fef8960
gready-single-core,1,6.568390189,351.80859375,314.90234375,9757,102,7928800008be4f8d
gready-single-core,1,12.571486828,412.1484375,273.28333333333336,10651,89,da9f1d64d2db4929
gready-single-core,0,181.455401579,1281.078125,789.2836805555555,300000,0,26045f1a48d33bde
gready-single-core,1,0.157177142,274.1953125,274.1953125,148,91,a0a16c787d18de0f
gready-single-core,1,6.929281964,359.5,265.97222222222223,5965,91,e3c504dfdf673c1a
gready-single-core,0,256.454835375,1395.078125,823.3094242125984,300000,0,ebfe85e4bf531ab9
gready-single-core,1,0.145622335,202.078125,202.078125,155,86,443209fe73915795
gready-single-core,1,0.1515453,202.08203125,202.08203125,178,102,d1d8ba080a9ac993
gready-single-core,1,0.798740385,206.703125,204.390625,1230,99,88b342b54186493d
gready-single-core,1,34.003967901,768.3515625,431.0419921875,63932,95,81997c556afb2c72
gready-single-core,1,0.334681597,290.453125,290.453125,272,98,ef6322d6354f468f
gready-single-core,1,20.55920612,423.98828125,269.6220703125,33943,131,474f8129a46d6f9d
gready-single-core,0,251.47580417,1718.16015625,966.2329474146586,300000,0,dfe2419869527e94
gready-single-core,1,0.987081418,247.859375,246.671875,1788,91,ec302394813658ac
gready-single-core,1,0.098062123,246.88671875,246.88671875,87,74,cbc1406f1744dbcf
gready-single-core,0,166.128149248,1226.81640625,741.1300426136364,300000,0,8dd5645f9791705f
gready-single-core,1,103.716084441,2020.4609375,646.9588216145834,188245,100,a3094012546e177c
gready-single-core,1,0.1688745,238.3203125,238.3203125,129,96,392a91902585dfb0
gready-single-core,0,336.834405596,2484.59375,1395.283495508982,300000,0,f0227b489e94f98b
gready-single-core,0,287.70532224,2516.6953125,1452.6874177631578,300000,0,d9432e4bf57ba260
gready-single-core,1,0.091838253,221.33203125,221.33203125,145,92,630795590d984298
gready-single-core,1,0.062884185,221.83203125,221.83203125,127,85,16f2ac90819ff521
gready-single-core,1,0.06126054,221.83203125,221.83203125,96,77,88cc82b2da635ff9
gready-single-core,1,0.258606739,221.8359375,221.8359375,350,96,acf7fdcc2a077497
gready-single-core,1,29.113887558,778.89453125,407.4872767857143,28210,105,d67ef7fe1a065bee
gready-single-core,1,0.077931563,236.58984375,236.58984375,96,77,fad147714f4d8ddd
gready-single-core,1,83.985346121,1285.33203125,572.699951171875,153489,152,d73f88fe90378884
gready-single-core,1,0.724076764,284.3359375,279.8984375,1460,96,5ac97e1537d404da
gready-single-core,1,0.871529082,286.15625,280.78125,1143,142,1f7241febbc5a06d
gready-single-core,1,0.124275102,275.3984375,275.3984375,204,107,7454e7a9c8e49f3f
gready-single-core,1,0.162006768,275.1953125,275.1953125,159,88,fcf5b496ba377fd1
gready-single-core,1,0.290570233,275.859375,275.859375,500,84,dee8273d8c45c2a5
gready-single-core,1,1.388700002,277.140625,276.390625,2274,90,8bb6a745b0111549
gready-single-core,1,0.255135887,275.53125,275.53125,333,97,ad056b59f600a052
gready-single-core,0,284.551964966,2015.0546875,1100.0724179964539,300000,0,8116b7f337f5ae3e
gready-single-core,0,265.674063977,2150.12890625,1212.837081154943,300000,0,dd3f2d81684396a4
gready-single-core,1,0.316945052,274.94921875,274.94921875,333,95,9a345a8b333b4034
gready-single-core,1,0.168204726,275.4921875,275.4921875,106,81,5dd7171a39c71c92
gready-single-core,1,0.636584252,274.6953125,274.6953125,406,90,067cd147bf319bd4
gready-single-core,1,0.075274707,274.8046875,274.8046875,82,74,dd2a6e2a30568b17
gready-single-core,0,250.440612372,2335.734375,1327.5433467741937,300000,0,97992315e804c25d
gready-single-core,1,0.270859322,247.10546875,247.10546875,251,102,b8c8e8817d0e3ec6
gready-single-core,1,0.286301223,248.2265625,248.2265625,296,107,5905cd345116707c
gready-single-core,1,0.187704077,248.35546875,248.35546875,224,89,48f523ae02fa8521
gready-single-core,1,0.221922449,247.28125,247.28125,271,112,0935ec634d52169e
gready-single-core,1,0.408300226,248.2109375,248.2109375,467,115,ec3074927c6eb9c7
gready-single-core,1,0.127312343,247.78515625,247.78515625,195,110,a6dd1e1b7332a234
gready-single-core,1,85.169117166,1394.61328125,608.4077734375,91151,97,78917fe49bff2c4d
gready-single-core,1,0.153199172,221.81640625,221.81640625,195,95,259a821a0eeac391
gready-single-core,1,0.067953162,222.4765625,222.4765625,75,71,a4a5f82b1cfe3e41
gready-single-core,1,0.11186519,222.8203125,222.8203125,87,83,2994b1f45f3f045b
gready-single-core,1,0.202943775,222.4453125,222.4453125,133,93,1ff066664b048437
gready-single-core,0,235.337771859,1766.96875,1011.5143508583691,300000,0,f4468a51c6601a94
gready-single-core,1,43.341678872,741.30859375,377.814921875,86130,93,b0bf9a64362c32dc
gready-single-core,1,0.261233949,217.2578125,217.2578125,373,98,49f40e4f6874da8c
gready-single-core,1,0.360464322,218.18359375,218.18359375,313,85,5d6660f032d9b539
gready-single-core,1,0.503786108,219.27734375,219.27734375,485,107,baa4cce2cffb8a21
gready-single-core,0,171.971926659,1076.80078125,649.4630619517544,300000,0,2a0731170f8d2c75
gready-single-core,1,0.168411942,217.17578125,217.17578125,130,94,6dc96a911fe530e8
gready-single-core,1,2.00238359,231.76953125,223.89453125,2329,97,d9b3ce95f20b3480
gready-single-core,1,0.140376844,217.5390625,217.5390625,125,83,131b9281d4437793
gready-single-core,0,188.341995197,1386.0625,861.5163770053476,300000,0,282b8dc508ed0840
gready-single-core,1,0.088470092,290.3125,290.3125,94,84,ae186021ac1575e3
gready-single-core,1,0.687409079,290.23828125,290.23828125,859,95,0291e6fbf8d74c13
gready-single-core,0,248.271617511,1948.84375,1110.4286077235772,300000,0,22bdfa3e89dc7ee2
gready-single-core,0,199.636659727,1311.609375,796.6661931818181,300000,0,8a2ab5eea306fd0a
gready-single-core,0,277.939718652,1630.6953125,1101.534080615942,300000,0,6b20df77fe18fe4f
gready-single-core,0,187.01505479,973.59375,623.6300403225806,300000,0,01e4353fa9251999
gready-single-core,1,0.081304951,237.84375,237.84375,110,75,9e85a018535334a4
gready-single-core,1,0.176114991,237.234375,237.234375,97,77,d153824501f059f5
